tid,cls,row,col,class_name
322,2,2608,4734,adult_females
322,2,2761,4020,adult_females
322,3,122,4077,juveniles
322,3,312,4057,juveniles
322,3,504,3770,juveniles
322,3,657,4416,juveniles
322,3,874,4503,juveniles
322,3,925,4462,juveniles
322,3,930,4289,juveniles
322,3,1005,4472,juveniles
322,3,1092,4458,juveniles
322,3,1292,4270,juveniles
322,3,1339,4257,juveniles
322,3,1343,4218,juveniles
322,3,1514,3969,juveniles
322,3,1663,3890,juveniles
322,3,1890,2856,juveniles
322,3,1940,2992,juveniles
322,3,1944,3277,juveniles
322,3,1945,3002,juveniles
322,3,1978,3252,juveniles
322,3,2086,2768,juveniles
322,3,2127,2821,juveniles
322,3,2539,3500,juveniles
322,4,674,3529,pups
322,4,773,4582,pups
322,4,800,4061,pups
322,4,868,3586,pups
322,4,910,3300,pups
322,4,1178,4237,pups
322,4,1423,3677,pups
322,4,1451,3741,pups
322,4,1548,3526,pups
322,4,1641,3782,pups
323,2,1552,346,adult_females
323,4,1627,335,pups
323,0,1681,617,adult_males
323,0,1960,955,adult_males
323,0,2048,4853,adult_males
324,0,2278,2944,adult_males
324,0,2757,2913,adult_males
324,1,2302,2862,subadult_males
324,1,2430,2649,subadult_males
324,1,2598,2791,subadult_males
324,2,2208,2849,adult_females
324,2,2242,2913,adult_females
324,2,2296,2967,adult_females
324,2,2303,2900,adult_females
324,2,2653,2636,adult_females
324,2,2704,2590,adult_females
324,2,2704,2860,adult_females
324,2,2724,2654,adult_females
324,2,2795,2780,adult_females
324,2,2814,2918,adult_females
324,2,2889,2964,adult_females
324,2,2916,2889,adult_females
324,3,2224,2864,juveniles
324,3,2234,2881,juveniles
324,3,2263,2983,juveniles
324,3,2291,2882,juveniles
324,3,2310,2985,juveniles
324,3,2317,3039,juveniles
324,3,2327,2921,juveniles
324,3,2328,3061,juveniles
324,3,2348,3013,juveniles
324,3,2353,2988,juveniles
324,3,2374,3060,juveniles
324,3,2390,2960,juveniles
324,3,2397,3027,juveniles
324,3,2419,3023,juveniles
324,3,2431,2969,juveniles
324,3,2492,2810,juveniles
324,3,2552,2783,juveniles
324,3,2579,2804,juveniles
324,3,2589,2729,juveniles
324,3,2596,2673,juveniles
324,3,2633,2887,juveniles
324,3,2646,2684,juveniles
324,3,2670,2668,juveniles
324,3,2734,2596,juveniles
324,3,2744,2707,juveniles
324,3,2752,2864,juveniles
324,3,2777,2641,juveniles
324,3,2778,2840,juveniles
324,3,2796,2899,juveniles
324,3,2828,2743,juveniles
324,3,2834,2761,juveniles
324,3,2938,2785,juveniles
324,3,3175,2421,juveniles
325,1,300,2395,subadult_males
325,1,2241,1954,subadult_males
325,2,329,2256,adult_females
325,2,531,2510,adult_females
325,3,220,2123,juveniles
325,3,221,2174,juveniles
325,3,229,2205,juveniles
325,3,235,2179,juveniles
325,3,241,2113,juveniles
325,3,247,2132,juveniles
325,3,247,2186,juveniles
325,3,256,2171,juveniles
325,3,274,2173,juveniles
325,3,280,2202,juveniles
325,3,286,2151,juveniles
325,3,290,2181,juveniles
325,3,292,2116,juveniles
325,3,299,2517,juveniles
325,3,304,2136,juveniles
325,3,305,2198,juveniles
325,3,316,2151,juveniles
325,3,330,2286,juveniles
325,3,330,2446,juveniles
325,3,334,2161,juveniles
325,3,340,2203,juveniles
325,3,342,2226,juveniles
325,3,349,2127,juveniles
325,3,351,2445,juveniles
325,3,351,2205,juveniles
325,3,356,2269,juveniles
325,3,360,2416,juveniles
325,3,363,2211,juveniles
325,3,365,2565,juveniles
325,3,366,2234,juveniles
325,3,372,2366,juveniles
325,3,373,2164,juveniles
325,3,374,2111,juveniles
325,3,378,2399,juveniles
325,3,382,2248,juveniles
325,3,385,2462,juveniles
325,3,388,2485,juveniles
325,3,392,2568,juveniles
325,3,395,2442,juveniles
325,3,398,2421,juveniles
325,3,402,2213,juveniles
325,3,405,2531,juveniles
325,3,412,2706,juveniles
325,3,416,2122,juveniles
325,3,418,2177,juveniles
325,3,419,2542,juveniles
325,3,430,2577,juveniles
325,3,439,2595,juveniles
325,3,445,2144,juveniles
325,3,445,2221,juveniles
325,3,458,2502,juveniles
325,3,463,2536,juveniles
325,3,465,2274,juveniles
325,3,468,2173,juveniles
325,3,471,2438,juveniles
325,3,472,2516,juveniles
325,3,472,2550,juveniles
325,3,476,2660,juveniles
325,3,489,2500,juveniles
325,3,490,2528,juveniles
325,3,492,2573,juveniles
325,3,505,2566,juveniles
325,3,510,2607,juveniles
325,3,517,2528,juveniles
325,3,526,2622,juveniles
325,3,528,2584,juveniles
325,3,540,2572,juveniles
325,3,556,2602,juveniles
325,3,586,2550,juveniles
325,3,611,2279,juveniles
325,3,631,2545,juveniles
325,3,661,2509,juveniles
325,3,670,2286,juveniles
325,3,686,2610,juveniles
325,3,720,2220,juveniles
325,3,743,2282,juveniles
325,3,750,2241,juveniles
325,3,765,2368,juveniles
325,3,806,2359,juveniles
326,0,863,2630,adult_males
326,1,1311,2466,subadult_males
326,1,1467,2136,subadult_males
326,1,1513,2152,subadult_males
326,2,312,2592,adult_females
326,2,360,2558,adult_females
326,2,663,1708,adult_females
326,2,704,2602,adult_females
326,2,709,2026,adult_females
326,2,709,1752,adult_females
326,2,709,2480,adult_females
326,2,723,1740,adult_females
326,2,728,2038,adult_females
326,2,749,2428,adult_females
326,2,749,2462,adult_females
326,2,755,2491,adult_females
326,2,770,2486,adult_females
326,2,770,2574,adult_females
326,2,772,2141,adult_females
326,2,780,2236,adult_females
326,2,787,1615,adult_females
326,2,798,1644,adult_females
326,2,801,1727,adult_females
326,2,810,1670,adult_females
326,2,819,2518,adult_females
326,2,844,2225,adult_females
326,2,848,2622,adult_females
326,2,859,1564,adult_females
326,2,863,1691,adult_females
326,2,871,1669,adult_females
326,2,890,1555,adult_females
326,2,897,1575,adult_females
326,2,909,1686,adult_females
326,2,912,1921,adult_females
326,2,950,1881,adult_females
326,2,959,2580,adult_females
326,2,984,1549,adult_females
326,2,994,1935,adult_females
326,2,1013,1598,adult_females
326,2,1019,1891,adult_females
326,2,1032,1907,adult_females
326,2,1036,1584,adult_females
326,2,1040,2580,adult_females
326,2,1048,1906,adult_females
326,2,1074,1912,adult_females
326,2,1075,1433,adult_females
326,2,1083,2564,adult_females
326,2,1084,1631,adult_females
326,2,1093,1448,adult_females
326,2,1118,1921,adult_females
326,2,1152,1938,adult_females
326,2,1154,1922,adult_females
326,2,1175,1432,adult_females
326,2,1188,2541,adult_females
326,2,1192,1311,adult_females
326,2,1193,1297,adult_females
326,2,1204,1344,adult_females
326,2,1206,1328,adult_females
326,2,1220,2503,adult_females
326,2,1227,1385,adult_females
326,2,1261,1504,adult_females
326,2,1262,1346,adult_females
326,2,1267,1391,adult_females
326,2,1271,1328,adult_females
326,2,1277,2481,adult_females
326,2,1296,1358,adult_females
326,2,1318,1361,adult_females
326,2,1342,2478,adult_females
326,2,1357,2456,adult_females
326,2,1358,1312,adult_females
326,2,1419,2510,adult_females
326,2,1454,2602,adult_females
326,2,1502,2110,adult_females
326,3,309,2618,juveniles
326,3,447,2058,juveniles
326,3,520,1759,juveniles
326,3,559,1761,juveniles
326,3,572,1833,juveniles
326,3,580,1835,juveniles
326,3,600,1786,juveniles
326,3,637,1783,juveniles
326,3,638,1759,juveniles
326,3,638,1851,juveniles
326,3,645,1678,juveniles
326,3,699,2010,juveniles
326,3,726,2594,juveniles
326,3,746,2501,juveniles
326,3,754,2527,juveniles
326,3,762,2119,juveniles
326,3,762,2232,juveniles
326,3,768,2617,juveniles
326,3,771,2643,juveniles
326,3,773,1778,juveniles
326,3,789,2443,juveniles
326,3,797,2149,juveniles
326,3,804,2125,juveniles
326,3,812,1932,juveniles
326,3,817,1725,juveniles
326,3,824,2141,juveniles
326,3,834,2566,juveniles
326,3,844,2189,juveniles
326,3,846,1580,juveniles
326,3,846,2606,juveniles
326,3,884,1660,juveniles
326,3,936,1924,juveniles
326,3,942,1854,juveniles
326,3,955,1900,juveniles
326,3,956,2548,juveniles
326,3,985,1869,juveniles
326,3,985,1842,juveniles
326,3,990,2632,juveniles
326,3,1002,1562,juveniles
326,3,1028,2597,juveniles
326,3,1042,2546,juveniles
326,3,1055,2578,juveniles
326,3,1071,1415,juveniles
326,3,1087,1650,juveniles
326,3,1133,1888,juveniles
326,3,1142,1295,juveniles
326,3,1170,1404,juveniles
326,3,1182,1359,juveniles
326,3,1194,2560,juveniles
326,3,1214,2485,juveniles
326,3,1222,2551,juveniles
326,3,1227,1506,juveniles
326,3,1235,1526,juveniles
326,3,1237,1313,juveniles
326,3,1274,1502,juveniles
326,3,1284,2461,juveniles
326,3,1302,2739,juveniles
326,3,1320,1378,juveniles
326,3,1341,1360,juveniles
326,3,1351,2541,juveniles
326,3,1353,1335,juveniles
326,3,1361,2479,juveniles
326,3,1391,2472,juveniles
326,3,1396,2560,juveniles
326,3,1398,2506,juveniles
326,3,1423,2114,juveniles
326,3,1444,2110,juveniles
326,3,1459,2526,juveniles
326,3,1488,2531,juveniles
326,3,1511,2168,juveniles
326,3,1656,2143,juveniles
326,3,1763,2244,juveniles
326,3,1771,2170,juveniles
326,3,1847,2290,juveniles
326,3,1855,2148,juveniles
326,3,1907,1871,juveniles
326,3,1940,1869,juveniles
326,3,1964,1981,juveniles
326,3,2011,1888,juveniles
326,3,2024,2000,juveniles
327,1,2316,1665,subadult_males
327,1,2362,1610,subadult_males
327,2,2216,1635,adult_females
327,2,2222,1598,adult_females
327,2,2257,1666,adult_females
327,2,2290,1667,adult_females
328,0,385,2122,adult_males
328,0,979,2348,adult_males
328,0,1329,1822,adult_males
328,0,2724,1980,adult_males
328,1,696,2012,subadult_males
328,1,721,2499,subadult_males
328,1,1094,2229,subadult_males
328,1,1251,2121,subadult_males
328,2,304,1857,adult_females
328,2,320,2333,adult_females
328,2,345,1932,adult_females
328,2,367,1873,adult_females
328,2,410,1920,adult_females
328,2,568,2324,adult_females
328,2,589,2370,adult_females
328,2,622,2237,adult_females
328,2,672,2197,adult_females
328,2,674,2317,adult_females
328,2,678,2240,adult_females
328,2,693,2449,adult_females
328,2,724,2389,adult_females
328,2,736,2353,adult_females
328,2,802,2361,adult_females
328,2,812,2143,adult_females
328,2,840,2190,adult_females
328,2,978,2278,adult_females
328,3,430,2411,juveniles
328,3,678,2420,juveniles
328,3,763,2302,juveniles
328,3,781,2139,juveniles
328,4,253,1836,pups
328,4,279,1932,pups
328,4,382,1930,pups
328,4,396,1850,pups
328,4,477,2400,pups
328,4,530,2116,pups
328,4,639,2390,pups
328,4,655,2256,pups
328,4,666,2179,pups
328,4,701,2395,pups
328,4,730,2330,pups
328,4,734,2241,pups
328,4,822,2348,pups
328,0,700,1175,adult_males
328,0,500,1392,adult_males
329,0,104,1542,adult_males
329,0,164,1689,adult_males
329,0,532,1560,adult_males
329,0,532,1986,adult_males
329,0,634,1846,adult_males
329,0,927,1612,adult_males
329,0,1112,2010,adult_males
329,0,1168,1668,adult_males
329,0,1306,1898,adult_males
329,0,1326,1552,adult_males
329,0,1567,1773,adult_males
329,0,1641,2019,adult_males
329,0,1778,1946,adult_males
329,0,1961,1970,adult_males
329,0,2084,2174,adult_males
329,0,2177,1750,adult_males
329,0,2246,798,adult_males
329,0,2445,1841,adult_males
329,1,1545,1133,subadult_males
329,1,1713,1569,subadult_males
329,1,1872,1428,subadult_males
329,2,1304,1631,adult_females
329,2,1306,1684,adult_females
329,2,1310,1965,adult_females
329,2,1349,1740,adult_females
329,2,1369,1612,adult_females
329,2,1378,1588,adult_females
329,2,1384,1646,adult_females
329,2,1392,1884,adult_females
329,2,1399,1970,adult_females
329,2,1406,1722,adult_females
329,2,1410,1786,adult_females
329,2,1425,2094,adult_females
329,2,1452,1796,adult_females
329,2,1469,1845,adult_females
329,2,1504,2045,adult_females
329,2,1509,1783,adult_females
329,2,1521,1920,adult_females
329,2,1529,2008,adult_females
329,2,1530,1843,adult_females
329,2,1542,2120,adult_females
329,2,1560,1605,adult_females
329,2,1573,1649,adult_females
329,2,1574,1528,adult_females
329,2,1576,1910,adult_females
329,2,1604,1680,adult_females
329,2,1613,2053,adult_females
329,2,1627,1876,adult_females
329,2,1630,1593,adult_females
329,2,1666,1821,adult_females
329,2,1669,1706,adult_females
329,2,1700,1698,adult_females
329,2,1735,1922,adult_females
329,2,1738,1977,adult_females
329,2,1746,1807,adult_females
329,2,1783,1887,adult_females
329,2,1797,1685,adult_females
329,2,1810,2086,adult_females
329,2,1814,1746,adult_females
329,2,1840,2004,adult_females
329,2,1855,1816,adult_females
329,2,1856,2060,adult_females
329,2,1882,1927,adult_females
329,2,1908,1981,adult_females
329,2,1923,1716,adult_females
329,2,1938,1856,adult_females
329,2,1944,1612,adult_females
329,2,1946,1783,adult_females
329,2,1954,1645,adult_females
329,2,1956,1686,adult_females
329,2,1992,1768,adult_females
329,2,1997,1724,adult_females
329,2,1999,1902,adult_females
329,2,2007,1759,adult_females
329,2,2008,1671,adult_females
329,2,2012,1979,adult_females
329,2,2038,1925,adult_females
329,2,2081,1817,adult_females
329,2,2086,1737,adult_females
329,2,2091,1914,adult_females
329,2,2093,2060,adult_females
329,2,2124,1858,adult_females
329,2,2142,1957,adult_females
329,2,2142,2030,adult_females
329,2,2191,1820,adult_females
329,2,2196,1915,adult_females
329,2,2202,1790,adult_females
329,2,2219,2070,adult_females
329,2,2221,1835,adult_females
329,2,2237,1947,adult_females
329,2,2282,1879,adult_females
329,2,2298,2024,adult_females
329,2,2352,2064,adult_females
329,3,1603,1857,juveniles
329,3,1858,1709,juveniles
329,3,1944,1661,juveniles
329,3,1980,1696,juveniles
329,3,1995,1863,juveniles
329,3,2341,2046,juveniles
329,4,1295,1668,pups
329,4,1315,1705,pups
329,4,1377,1630,pups
329,4,1382,1797,pups
329,4,1383,1730,pups
329,4,1384,1665,pups
329,4,1392,1772,pups
329,4,1412,1877,pups
329,4,1419,1970,pups
329,4,1421,2111,pups
329,4,1472,1773,pups
329,4,1480,2059,pups
329,4,1492,1883,pups
329,4,1493,1780,pups
329,4,1498,1913,pups
329,4,1517,1827,pups
329,4,1520,1872,pups
329,4,1525,2030,pups
329,4,1529,1799,pups
329,4,1548,1849,pups
329,4,1550,2096,pups
329,4,1560,1940,pups
329,4,1581,2087,pups
329,4,1589,1937,pups
329,4,1621,1901,pups
329,4,1684,1706,pups
329,4,1729,1721,pups
329,4,1750,2008,pups
329,4,1764,1802,pups
329,4,1836,2082,pups
329,4,1840,2073,pups
329,4,1853,1843,pups
329,4,1885,1718,pups
329,4,1893,1935,pups
329,4,1895,2086,pups
329,4,1900,1758,pups
329,4,1918,2008,pups
329,4,1922,1906,pups
329,4,1949,1837,pups
329,4,1985,1910,pups
329,4,1993,1786,pups
329,4,2033,2002,pups
329,4,2042,1947,pups
329,4,2089,2105,pups
329,4,2136,2045,pups
329,4,2173,1893,pups
329,4,2212,1859,pups
329,4,2281,1902,pups
329,4,2306,2044,pups
330,0,721,2186,adult_males
330,2,711,2114,adult_females
330,2,729,2012,adult_females
330,2,731,2122,adult_females
330,2,734,1944,adult_females
330,2,754,1995,adult_females
330,2,758,2066,adult_females
330,2,770,2104,adult_females
330,2,772,2019,adult_females
330,2,849,1882,adult_females
330,2,855,1976,adult_females
330,2,863,1924,adult_females
330,2,890,1930,adult_females
330,2,891,1970,adult_females
330,2,921,1884,adult_females
330,2,951,1861,adult_females
330,2,1156,2674,adult_females
330,2,1219,2533,adult_females
330,2,1272,2588,adult_females
330,2,1323,2695,adult_females
330,2,1327,2454,adult_females
330,2,1404,2479,adult_females
330,2,1406,2714,adult_females
330,2,1418,2658,adult_females
330,2,1458,2708,adult_females
330,2,1598,2313,adult_females
330,3,702,2096,juveniles
330,3,719,1951,juveniles
330,3,740,2035,juveniles
330,3,745,2004,juveniles
330,3,750,2028,juveniles
330,3,773,2081,juveniles
330,3,778,2051,juveniles
330,3,789,1890,juveniles
330,3,796,1984,juveniles
330,3,824,1885,juveniles
330,3,870,1896,juveniles
330,3,872,1977,juveniles
330,3,892,1902,juveniles
330,3,896,1940,juveniles
330,3,897,1870,juveniles
330,3,901,1906,juveniles
330,3,916,1866,juveniles
330,3,938,1855,juveniles
330,3,941,1905,juveniles
330,3,954,1878,juveniles
330,3,1103,2736,juveniles
330,3,1178,2662,juveniles
330,3,1217,2519,juveniles
330,3,1218,2666,juveniles
330,3,1220,2692,juveniles
330,3,1222,2598,juveniles
330,3,1246,2586,juveniles
330,3,1261,2466,juveniles
330,3,1275,2652,juveniles
330,3,1276,2531,juveniles
330,3,1286,2647,juveniles
330,3,1298,2723,juveniles
330,3,1326,2468,juveniles
330,3,1341,2694,juveniles
330,3,1360,2475,juveniles
330,3,1402,2550,juveniles
330,3,1416,2505,juveniles
330,3,1418,2550,juveniles
330,3,1421,2460,juveniles
330,3,1440,2714,juveniles
330,3,1457,2609,juveniles
330,3,1466,2593,juveniles
330,3,1473,2708,juveniles
330,3,1495,2309,juveniles
330,3,1501,2440,juveniles
330,3,1505,2427,juveniles
330,3,1508,2272,juveniles
330,3,1542,2410,juveniles
330,3,1570,2289,juveniles
330,3,1575,2127,juveniles
330,3,1581,2085,juveniles
330,3,1586,2072,juveniles
330,3,1601,2082,juveniles
330,3,1611,2284,juveniles
330,3,1658,2333,juveniles
330,3,1665,2319,juveniles
330,3,1709,2072,juveniles
330,3,1713,2049,juveniles
330,3,1726,2065,juveniles
330,3,1733,2009,juveniles
330,3,1802,2129,juveniles
330,3,1848,1965,juveniles
330,3,1864,1979,juveniles
330,3,1885,1974,juveniles
330,3,1941,1948,juveniles
331,0,2032,1076,adult_males
331,0,2517,612,adult_males
331,0,2571,847,adult_males
331,0,2810,996,adult_males
331,0,2889,1243,adult_males
331,0,3270,1372,adult_males
331,1,2034,641,subadult_males
331,1,2106,483,subadult_males
331,1,2176,376,subadult_males
331,1,2192,542,subadult_males
331,1,2229,769,subadult_males
331,1,2270,1038,subadult_males
331,1,2322,769,subadult_males
331,1,2324,1067,subadult_males
331,1,2373,1222,subadult_males
331,1,2384,185,subadult_males
331,1,2430,1158,subadult_males
331,1,2510,477,subadult_males
331,1,2681,1148,subadult_males
331,1,3198,966,subadult_males
331,1,3201,1210,subadult_males
331,1,3403,1558,subadult_males
331,1,3412,1412,subadult_males
331,1,3424,1658,subadult_males
331,2,1961,977,adult_females
331,2,2028,950,adult_females
331,2,2036,726,adult_females
331,2,2056,881,adult_females
331,2,2234,868,adult_females
331,2,2249,822,adult_females
331,2,2298,480,adult_females
331,2,2370,1025,adult_females
331,2,2523,1063,adult_females
331,2,3346,1807,adult_females
332,0,492,4097,adult_males
332,0,564,2603,adult_males
332,0,672,3207,adult_males
332,0,1062,4029,adult_males
332,0,1316,1858,adult_males
332,0,1401,3568,adult_males
332,0,1469,2169,adult_males
332,0,1552,3700,adult_males
332,0,1654,4600,adult_males
332,0,1758,4090,adult_males
332,1,847,4276,subadult_males
332,1,1072,5174,subadult_males
332,1,1321,3044,subadult_males
332,1,1530,1608,subadult_males
332,2,289,3218,adult_females
332,2,400,2977,adult_females
332,2,473,2752,adult_females
332,2,480,4207,adult_females
332,2,482,4312,adult_females
332,2,511,3981,adult_females
332,2,549,2491,adult_females
332,2,550,3276,adult_females
332,2,559,2688,adult_females
332,2,574,2569,adult_females
332,2,584,2548,adult_females
332,2,599,3930,adult_females
332,2,619,2643,adult_females
332,2,628,3979,adult_females
332,2,651,4356,adult_females
332,2,654,3802,adult_females
332,2,661,4548,adult_females
332,2,680,3840,adult_females
332,2,680,3890,adult_females
332,2,705,3761,adult_females
332,2,735,3396,adult_females
332,2,743,3274,adult_females
332,2,778,3795,adult_females
332,2,840,4557,adult_females
332,2,840,4064,adult_females
332,2,842,4205,adult_females
332,2,881,3977,adult_females
332,2,894,3510,adult_females
332,2,896,3752,adult_females
332,2,902,3308,adult_females
332,2,911,4198,adult_females
332,2,950,3224,adult_females
332,2,996,4437,adult_females
332,2,1001,3558,adult_females
332,2,1028,3177,adult_females
332,2,1090,2956,adult_females
332,2,1459,4076,adult_females
332,2,1556,4454,adult_females
332,2,1599,4446,adult_females
332,2,1603,4284,adult_females
332,2,1634,4398,adult_females
332,2,1653,4210,adult_females
332,2,1656,4348,adult_females
332,2,1682,4066,adult_females
332,2,1704,4371,adult_females
332,2,1708,4179,adult_females
332,2,1735,4053,adult_females
332,2,1738,4279,adult_females
332,2,1745,4338,adult_females
332,2,1765,4749,adult_females
332,2,1781,4159,adult_females
332,2,1783,4220,adult_females
332,2,1818,4727,adult_females
332,2,1848,4082,adult_females
332,2,1851,4793,adult_females
332,2,1866,4052,adult_females
332,2,1912,4255,adult_females
332,3,398,2846,juveniles
332,3,446,2774,juveniles
332,3,449,2568,juveniles
332,3,462,2556,juveniles
332,3,474,4278,juveniles
332,3,500,2626,juveniles
332,3,511,2548,juveniles
332,3,591,2525,juveniles
332,3,615,2497,juveniles
332,3,666,4467,juveniles
332,3,691,2625,juveniles
332,3,697,4456,juveniles
332,3,815,3912,juveniles
332,3,1094,4994,juveniles
332,3,1575,4564,juveniles
332,3,1641,4437,juveniles
332,3,1664,4118,juveniles
332,3,1691,4766,juveniles
332,3,1732,4682,juveniles
332,3,1740,4599,juveniles
332,3,1768,4831,juveniles
332,3,1797,4133,juveniles
332,3,1838,4789,juveniles
332,3,1894,4225,juveniles
332,3,1904,4782,juveniles
332,3,1921,4104,juveniles
332,3,1940,4198,juveniles
332,4,465,2770,pups
332,4,554,3301,pups
332,4,638,3772,pups
332,4,665,3902,pups
332,4,711,3743,pups
332,4,717,3428,pups
332,4,768,3778,pups
332,4,784,3281,pups
332,4,864,4070,pups
332,4,889,3294,pups
332,4,901,3951,pups
332,4,922,3778,pups
332,4,959,3205,pups
332,4,981,4429,pups
332,4,1069,2937,pups
332,4,1565,4150,pups
332,4,1588,4304,pups
332,4,1640,4220,pups
332,4,1643,4333,pups
332,4,1686,4383,pups
332,4,1874,4729,pups
333,1,1739,2845,subadult_males
333,1,1746,2770,subadult_males
333,1,1772,2868,subadult_males
333,1,1828,2836,subadult_males
333,1,1848,2574,subadult_males
333,1,1847,2864,subadult_males
333,1,1849,2662,subadult_males
333,1,1881,2846,subadult_males
333,1,1883,2663,subadult_males
333,1,1883,2793,subadult_males
333,1,1892,2715,subadult_males
333,1,1905,2630,subadult_males
333,1,1907,2768,subadult_males
333,1,2004,3026,subadult_males
333,1,2144,2887,subadult_males
333,3,1482,2566,juveniles
333,3,1649,2662,juveniles
333,3,1666,2623,juveniles
333,3,1730,2860,juveniles
333,3,1733,2882,juveniles
333,3,1741,2598,juveniles
333,3,1743,2803,juveniles
333,3,1761,2745,juveniles
333,3,1763,2511,juveniles
333,3,1765,2718,juveniles
333,3,1770,2699,juveniles
333,3,1776,2907,juveniles
333,3,1778,2816,juveniles
333,3,1784,2747,juveniles
333,3,1786,2546,juveniles
333,3,1792,2586,juveniles
333,3,1794,2638,juveniles
333,3,1794,2720,juveniles
333,3,1794,2792,juveniles
333,3,1801,2742,juveniles
333,3,1802,2535,juveniles
333,3,1803,2558,juveniles
333,3,1810,2774,juveniles
333,3,1817,2658,juveniles
333,3,1818,2953,juveniles
333,3,1828,2556,juveniles
333,3,1832,2692,juveniles
333,3,1837,2917,juveniles
333,3,1838,2952,juveniles
333,3,1843,2742,juveniles
333,3,1847,2536,juveniles
333,3,1849,2625,juveniles
333,3,1878,2582,juveniles
333,3,1894,2607,juveniles
333,3,1898,2568,juveniles
333,3,1912,2664,juveniles
333,3,1915,2566,juveniles
333,3,1916,2583,juveniles
333,3,1926,2721,juveniles
333,3,1974,2973,juveniles
333,3,1977,2937,juveniles
333,3,1982,2839,juveniles
333,3,1990,2884,juveniles
333,3,2007,2802,juveniles
333,3,2023,2849,juveniles
333,3,2024,2744,juveniles
333,3,2027,2678,juveniles
333,3,2027,2774,juveniles
333,3,2034,2897,juveniles
333,3,2046,2673,juveniles
333,3,2054,2624,juveniles
333,3,2056,2584,juveniles
333,3,2065,2638,juveniles
333,3,2065,2679,juveniles
333,3,2069,3094,juveniles
333,3,2070,2645,juveniles
333,3,2072,2941,juveniles
333,3,2072,2656,juveniles
333,3,2089,2581,juveniles
333,3,2091,2700,juveniles
333,3,2092,3014,juveniles
333,3,2097,2766,juveniles
333,3,2099,2742,juveniles
333,3,2099,2932,juveniles
333,3,2102,2722,juveniles
333,3,2113,2765,juveniles
333,3,2113,2785,juveniles
333,3,2113,2991,juveniles
333,3,2129,2955,juveniles
333,3,2131,2998,juveniles
333,3,2147,3009,juveniles
333,3,2148,2800,juveniles
333,3,2153,3111,juveniles
333,3,2173,2817,juveniles
334,0,654,3213,adult_males
334,0,1030,2154,adult_males
334,0,1088,2314,adult_males
334,0,1270,3380,adult_males
334,0,1321,2506,adult_males
334,0,1608,2711,adult_males
334,0,2052,2929,adult_males
334,0,2062,3924,adult_males
334,0,2132,4257,adult_males
334,1,1020,3574,subadult_males
334,1,1539,3381,subadult_males
334,1,1582,3271,subadult_males
334,1,1595,3657,subadult_males
334,1,1840,2934,subadult_males
334,1,1876,2990,subadult_males
334,1,1927,4514,subadult_males
334,1,1945,3781,subadult_males
334,1,1965,3129,subadult_males
334,1,2016,4142,subadult_males
334,1,2047,3020,subadult_males
334,1,2104,4066,subadult_males
334,1,2115,3092,subadult_males
334,1,2114,3780,subadult_males
334,2,601,2207,adult_females
334,2,644,2111,adult_females
334,2,646,2000,adult_females
334,2,689,2110,adult_females
334,2,706,2301,adult_females
334,2,732,2007,adult_females
334,2,754,2409,adult_females
334,2,762,2090,adult_females
334,2,771,2185,adult_females
334,2,821,2181,adult_females
334,2,830,2144,adult_females
334,2,840,2426,adult_females
334,2,856,2485,adult_females
334,2,863,2119,adult_females
334,2,874,2052,adult_females
334,2,903,2169,adult_females
334,2,916,2139,adult_females
334,2,970,2500,adult_females
334,2,1212,3263,adult_females
334,2,1227,2909,adult_females
334,2,1386,2513,adult_females
334,3,504,2817,juveniles
334,3,529,2797,juveniles
334,3,536,2725,juveniles
334,3,627,2038,juveniles
334,3,677,1988,juveniles
334,3,718,2149,juveniles
334,3,734,2026,juveniles
334,3,795,2093,juveniles
334,3,794,2162,juveniles
334,3,831,2230,juveniles
334,3,926,2102,juveniles
334,3,1182,3034,juveniles
334,3,1188,3055,juveniles
334,3,1221,2473,juveniles
334,3,1234,3266,juveniles
334,3,1259,2469,juveniles
334,3,1270,3210,juveniles
334,3,1275,3273,juveniles
334,3,1276,3235,juveniles
334,3,1286,3434,juveniles
334,3,1288,2964,juveniles
334,3,1296,3246,juveniles
334,3,1331,3244,juveniles
334,3,1335,2464,juveniles
334,3,1334,3270,juveniles
334,3,1408,2558,juveniles
334,3,1430,2711,juveniles
334,3,1524,2749,juveniles
334,3,1562,3090,juveniles
334,3,1663,2933,juveniles
334,3,1782,2903,juveniles
334,3,1880,3470,juveniles
334,3,1918,3023,juveniles
334,3,1936,4317,juveniles
334,3,1960,3049,juveniles
334,3,1980,3256,juveniles
334,3,1989,3036,juveniles
334,3,2104,3040,juveniles
334,3,2155,4147,juveniles
334,4,641,2129,pups
334,4,653,2279,pups
334,4,720,2399,pups
334,4,767,2282,pups
334,4,820,2460,pups
334,4,827,2512,pups
334,4,894,2422,pups
334,4,894,2452,pups
334,4,956,2488,pups
335,0,397,2039,adult_males
335,0,1081,2025,adult_males
335,0,1151,2282,adult_males
335,0,2097,1762,adult_males
335,0,2597,1857,adult_males
335,0,3236,1606,adult_males
335,1,353,1753,subadult_males
335,1,372,1812,subadult_males
335,1,380,1734,subadult_males
335,1,421,1783,subadult_males
335,1,795,2240,subadult_males
335,1,855,2306,subadult_males
335,1,885,2017,subadult_males
335,1,1025,2180,subadult_males
335,1,1048,1752,subadult_males
335,1,1182,1586,subadult_males
335,1,1200,2366,subadult_males
